acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,artist,Genre
0.391,https://api.spotify.com/v1/audio-analysis/0336UwEBwBBao8uWCuugYr,0.665,149320,0.488,0336UwEBwBBao8uWCuugYr,0.000647,0,0.0952,-4.711,0,0.327,151.582,4,https://api.spotify.com/v1/tracks/0336UwEBwBBao8uWCuugYr,audio_features,spotify:track:0336UwEBwBBao8uWCuugYr,0.553,72,SZA,Pop
0.194,https://api.spotify.com/v1/audio-analysis/4l39GIAyd1AKAnLbDME699,0.833,268918,0.72,4l39GIAyd1AKAnLbDME699,0,8,0.0652,-4.011,1,0.187,103.129,4,https://api.spotify.com/v1/tracks/4l39GIAyd1AKAnLbDME699,audio_features,spotify:track:4l39GIAyd1AKAnLbDME699,0.884,61,Vanjess,Pop
0.0358,https://api.spotify.com/v1/audio-analysis/5rnFOEEIBIWZ6dhHrY6zHh,0.729,283193,0.891,5rnFOEEIBIWZ6dhHrY6zHh,0.00000895,7,0.358,-3.114,1,0.0795,144.872,4,https://api.spotify.com/v1/tracks/5rnFOEEIBIWZ6dhHrY6zHh,audio_features,spotify:track:5rnFOEEIBIWZ6dhHrY6zHh,0.865,66,Miguel,Pop
0.352,https://api.spotify.com/v1/audio-analysis/11SY8jJkg1CtUgHx37qUlm,0.766,150730,0.902,11SY8jJkg1CtUgHx37qUlm,0,0,0.497,-7.067,1,0.104,109.032,4,https://api.spotify.com/v1/tracks/11SY8jJkg1CtUgHx37qUlm,audio_features,spotify:track:11SY8jJkg1CtUgHx37qUlm,0.47,71,ILoveMakonnen,Pop
0.167,https://api.spotify.com/v1/audio-analysis/59RSrxkSKSixEWBAIvE5Wa,0.748,210627,0.727,59RSrxkSKSixEWBAIvE5Wa,0,11,0.166,-2.42,0,0.0871,125.014,4,https://api.spotify.com/v1/tracks/59RSrxkSKSixEWBAIvE5Wa,audio_features,spotify:track:59RSrxkSKSixEWBAIvE5Wa,0.68,71,Nicki Minaj,Pop
0.093,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,0.628,197267,0.593,7xoUc6faLbCqZO6fQEYprd,0.00000165,8,0.096,-5.036,1,0.0323,125.026,4,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,audio_features,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.0933,76,Ariana Grande,Pop
0.0319,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,0.646,210960,0.795,0qOnSQQF0yzuPWsXrQ9paz,0,9,0.267,-3.293,1,0.0976,89.99,4,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,0.791,76,B.o.B,Pop
0.00124,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,0.454,202067,0.708,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.475,76,Gym Class Heroes,Pop
0.11,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,0.66,180480,0.867,6lV2MSQmRIkycDScNtrBXO,0,6,0.0368,-4.285,0,0.116,93.033,4,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,audio_features,spotify:track:6lV2MSQmRIkycDScNtrBXO,0.376,76,Miley Cyrus,Pop
0.00563,https://api.spotify.com/v1/audio-analysis/72jCZdH0Lhg93z6Z4hBjgj,0.596,217973,0.473,72jCZdH0Lhg93z6Z4hBjgj,0.00000129,6,0.043,-6.745,1,0.039,154.228,4,https://api.spotify.com/v1/tracks/72jCZdH0Lhg93z6Z4hBjgj,audio_features,spotify:track:72jCZdH0Lhg93z6Z4hBjgj,0.662,72,Taylor Swift,Pop
0.282,https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT,0.727,200013,0.866,0iYebKFUSfF72fUu2OW6ZT,0.00000387,11,0.585,-4.288,1,0.185,127.01,4,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,audio_features,spotify:track:0iYebKFUSfF72fUu2OW6ZT,0.67,73,Jason Derulo,Pop
0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419,0.691,5KONnBIQ9LqCxyeSPin26k,0,0,0.097,-4.862,1,0.258,82.142,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.63,72,Nicki Minaj,Pop
0.069,https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw,0.599,245041,0.803,77TT8Xvx637TpzV8kKGkUw,0.137,0,0.129,-3.641,0,0.0986,126.057,4,https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw,audio_features,spotify:track:77TT8Xvx637TpzV8kKGkUw,0.254,72,David Guetta,Pop
0.00738,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,0.352,216893,0.843,4DvhkX2ic4zWkQeWMwQ2qf,0,7,0.0883,-7.983,0,0.482,165.29,5,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,audio_features,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.716,71,Far East Movement,Pop
0.0921,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,0.72,229360,0.802,2bJvI42r8EF3wxjOuDav4r,0,1,0.694,-5.797,1,0.0582,124.043,4,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.716,79,Pitbull,Pop
0.0117,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,0.579,275987,0.821,49FYlytm3dAAraYgpoJZux,0,1,0.0631,-4.616,1,0.152,174.063,4,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,audio_features,spotify:track:49FYlytm3dAAraYgpoJZux,0.561,73,Rihanna,Pop
0.0643,https://api.spotify.com/v1/audio-analysis/3AGOgQzp0YcPH41u9p7dOp,0.755,198187,0.838,3AGOgQzp0YcPH41u9p7dOp,0.0000159,7,0.118,-4.5,0,0.0687,126.877,4,https://api.spotify.com/v1/tracks/3AGOgQzp0YcPH41u9p7dOp,audio_features,spotify:track:3AGOgQzp0YcPH41u9p7dOp,0.454,66,The Wanted,Pop
0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,0,2,0.0715,-6.596,0,0.226,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.687,76,MKTO,Pop
0.0514,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,0.786,250189,0.857,48RrDBpOSSl1aLVCalGl5C,0,9,0.112,-3.765,1,0.0734,110.038,4,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,audio_features,spotify:track:48RrDBpOSSl1aLVCalGl5C,0.602,79,Beyoncé,Pop
0.0384,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,0.72,175427,0.791,6FE2iI43OZnszFLuLtvvmg,0,1,0.157,-4.689,1,0.124,102.071,4,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,audio_features,spotify:track:6FE2iI43OZnszFLuLtvvmg,0.767,67,Selena Gomez & The Scene,Pop
0.0715,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,0.859,188453,0.697,0laYHRpNTS6i8FXdupHkJ4,0,1,0.0761,-3.79,0,0.0569,117.008,4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,audio_features,spotify:track:0laYHRpNTS6i8FXdupHkJ4,0.875,73,Eminem,Pop
0.00728,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,0.625,311867,0.726,6C7RJEIUDqKkJRZVWdkfkH,0,10,0.318,-7.731,0,0.155,103.98,4,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,audio_features,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,0.479,74,Lorde,Pop
0.106,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,0.616,190185,0.432,2dLLR6qlu5UJ5gk0dKz0h3,0,7,0.132,-9.546,1,0.133,84.778,4,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.313,78,Kanye West,Pop
0.0183,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,0.745,189959,0.714,4gbVRS8gloEluzf0GzDOFc,0,1,0.0636,-5.501,0,0.0302,120.025,4,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,audio_features,spotify:track:4gbVRS8gloEluzf0GzDOFc,0.847,72,Maroon 5,Pop
0.0295,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,0.581,204160,0.963,3cHyrEgdyYRjgJKSOiOtcS,0,11,0.139,-4.087,1,0.0981,129.992,4,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.792,76,Pitbull,Pop
0.00622,https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId,0.75,203867,0.78,1DqdF42leyFIzqNDv9CjId,0,4,0.0263,-3.155,1,0.0898,119.985,4,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,audio_features,spotify:track:1DqdF42leyFIzqNDv9CjId,0.819,71,Taio Cruz,Pop
0.0619,https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM,0.781,235613,0.526,4YMqbFcDIFiCBd02PzUBcM,0,6,0.0457,-6.985,0,0.293,94.992,4,https://api.spotify.com/v1/tracks/4YMqbFcDIFiCBd02PzUBcM,audio_features,spotify:track:4YMqbFcDIFiCBd02PzUBcM,0.661,54,T.I.,Pop
0.071,https://api.spotify.com/v1/audio-analysis/16GHcGtW9Io7AuVdNmTjv3,0.375,338853,0.862,16GHcGtW9Io7AuVdNmTjv3,0,11,0.211,-3.363,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/16GHcGtW9Io7AuVdNmTjv3,audio_features,spotify:track:16GHcGtW9Io7AuVdNmTjv3,0.472,74,Macklemore & Ryan Lewis,Pop
0.0064,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4,0.687,214840,0.702,12KUFSHFgT0XCoiSlvdQi4,0.0000435,7,0.204,-5.324,0,0.0455,129.956,4,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,audio_features,spotify:track:12KUFSHFgT0XCoiSlvdQi4,0.254,72,Ariana Grande,Pop
0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,0.00000127,2,0.291,-2.741,0,0.116,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.719,72,Kesha,Pop
0.272,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0,11,0.0563,-5.908,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,0.476,73,Taylor Swift,Pop
0.0649,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,0.663,257840,0.714,6sy3LkhNFjJWlaeSMNwQ62,0,1,0.116,-4.944,0,0.038,121.99,4,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,audio_features,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.471,80,Beyoncé,Pop
0.0181,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,0.62,229573,0.869,36ux3YuUsGTWPT8fXclS45,0,1,0.369,-5.252,1,0.175,151.684,4,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,audio_features,spotify:track:36ux3YuUsGTWPT8fXclS45,0.769,71,Katy Perry,Pop
0.0795,https://api.spotify.com/v1/audio-analysis/273dCMFseLcVsoSWx59IoE,0.65,211933,0.793,273dCMFseLcVsoSWx59IoE,0.000013,7,0.168,-6.083,1,0.185,170.101,4,https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE,audio_features,spotify:track:273dCMFseLcVsoSWx59IoE,0.282,78,OneRepublic,Pop
0.039,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,0.673,229507,0.758,0Hf4aIJpsN4Os2f0y0VqWl,0,7,0.341,-3.632,1,0.158,135.956,4,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,audio_features,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0.541,70,Pitbull,Pop
0.0525,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,0.715,207333,0.655,5HQVUIKwCEXpe7JIHyY734,0,0,0.115,-6.425,1,0.137,95.078,4,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,audio_features,spotify:track:5HQVUIKwCEXpe7JIHyY734,0.557,79,Snoop Dogg,Pop
0.0612,https://api.spotify.com/v1/audio-analysis/59HjlYCeBsxdI0fcm3zglw,0.556,220440,0.688,59HjlYCeBsxdI0fcm3zglw,0.00256,8,0.112,-7.328,1,0.0856,140.011,4,https://api.spotify.com/v1/tracks/59HjlYCeBsxdI0fcm3zglw,audio_features,spotify:track:59HjlYCeBsxdI0fcm3zglw,0.45,75,Taylor Swift,Pop
0.00952,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,0.711,157153,0.906,6HZ9VeI5IRFCNQLXhpF4bq,0.0000164,8,0.153,-2.671,1,0.0284,125.916,4,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,audio_features,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,0.818,65,Icona Pop,Pop
0.0724,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,0.558,299613,0.794,22L7bfCiAkJo5xGSQgmiIO,0.0000215,1,0.19,-3.234,1,0.0533,142.156,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.308,76,Taylor Swift,Pop
0.00629,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,0.7,203333,0.695,12lZTPlXwUtrQuhEty6098,0,7,0.0319,-4.973,1,0.0897,122.028,4,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,audio_features,spotify:track:12lZTPlXwUtrQuhEty6098,0.607,72,Kanye West,Pop
0.0577,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,0.653,219200,0.799,5xTtaWoae3wi06K5WfVUUH,0,7,0.221,-5.359,1,0.163,160.017,4,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,audio_features,spotify:track:5xTtaWoae3wi06K5WfVUUH,0.945,76,P!nk,Pop
0.0294,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,0.591,228347,0.649,3DamFFqW32WihKkTVlwTYQ,0,3,0.133,-6.72,1,0.0417,90.002,4,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,audio_features,spotify:track:3DamFFqW32WihKkTVlwTYQ,0.482,70,Carly Rae Jepsen,Pop
0.0123,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,0.778,193400,0.585,3TGRqZ0a2l1LRblBkJoaDx,0,7,0.108,-6.502,1,0.0435,120.069,4,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,audio_features,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,0.633,70,Lady Gaga,Pop
0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,0.0000815,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.932,79,Bruno Mars,Pop
0.0151,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733,0.843,7BqBn9nzAq8spo5e7cZ0dJ,0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.441,75,Owl City,Pop
0.00305,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,0.697,294573,0.921,5P5cGNzqh6A353N3ShDK6Y,0.0000365,0,0.0831,-3.75,1,0.0391,118.99,4,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,audio_features,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.72,84,Mark Ronson,Pop
0.0161,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,0.526,241440,0.712,1eyzqe2QqGZUmfcPZtrIyt,0,11,0.179,-6.525,0,0.0356,105.009,4,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,audio_features,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,0.299,24,Imagine Dragons,Pop
0.0985,https://api.spotify.com/v1/audio-analysis/7eGNiGg6SE27VkSrpZMVTD,0.474,186813,0.779,7eGNiGg6SE27VkSrpZMVTD,0.000106,9,0.658,-3.655,1,0.0604,136.23,4,https://api.spotify.com/v1/tracks/7eGNiGg6SE27VkSrpZMVTD,audio_features,spotify:track:7eGNiGg6SE27VkSrpZMVTD,0.233,73,M83,Pop
0.03,https://api.spotify.com/v1/audio-analysis/0JEqGkvUiMTQmFY6sgL9kg,0.649,253813,0.552,0JEqGkvUiMTQmFY6sgL9kg,0.00000647,1,0.111,-5.419,0,0.0292,89.969,4,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,audio_features,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,0.169,75,Alicia Keys,Pop
0.892,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,0.559,285040,0.33,4kflIGfjdZJW4ot2ioixTB,0,9,0.0975,-8.251,1,0.0285,135.109,4,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,audio_features,spotify:track:4kflIGfjdZJW4ot2ioixTB,0.28,66,Katy Perry,Pop
0.141,https://api.spotify.com/v1/audio-analysis/0kUMtZVaYb7EETkBdrEXXA,0.638,227893,0.832,0kUMtZVaYb7EETkBdrEXXA,0,8,0.113,-5.039,1,0.049,124.071,4,https://api.spotify.com/v1/tracks/0kUMtZVaYb7EETkBdrEXXA,audio_features,spotify:track:0kUMtZVaYb7EETkBdrEXXA,0.651,78,Adele,Pop
0.562,https://api.spotify.com/v1/audio-analysis/47ltkdjKBMHelkhJavYLQ4,0.592,185093,0.637,47ltkdjKBMHelkhJavYLQ4,0,11,0.13,-8.48,1,0.0992,159.701,4,https://api.spotify.com/v1/tracks/47ltkdjKBMHelkhJavYLQ4,audio_features,spotify:track:47ltkdjKBMHelkhJavYLQ4,0.563,25,Ed Sheeran,Pop
0.618,https://api.spotify.com/v1/audio-analysis/7oAraczbemGSNWqnbkU87R,0.515,201000,0.378,7oAraczbemGSNWqnbkU87R,0,5,0.172,-8.264,1,0.065,91.883,4,https://api.spotify.com/v1/tracks/7oAraczbemGSNWqnbkU87R,audio_features,spotify:track:7oAraczbemGSNWqnbkU87R,0.536,76,Hailee Steinfeld,Pop
0.162,https://api.spotify.com/v1/audio-analysis/4Ux0Y0eQYv4HJPvuxioosx,0.652,156000,0.595,4Ux0Y0eQYv4HJPvuxioosx,0,6,0.148,-6.944,0,0.0419,77.538,4,https://api.spotify.com/v1/tracks/4Ux0Y0eQYv4HJPvuxioosx,audio_features,spotify:track:4Ux0Y0eQYv4HJPvuxioosx,0.303,85,Sam Smith,Pop
0.271,https://api.spotify.com/v1/audio-analysis/7Lgpic8BsBJR4jFrr9abbz,0.711,227720,0.747,7Lgpic8BsBJR4jFrr9abbz,0,10,0.328,-6.165,0,0.061,100.01,4,https://api.spotify.com/v1/tracks/7Lgpic8BsBJR4jFrr9abbz,audio_features,spotify:track:7Lgpic8BsBJR4jFrr9abbz,0.572,72,R3HAB,Pop
0.00755,https://api.spotify.com/v1/audio-analysis/0o7glLPfZgns8ZF14Wlpf7,0.811,172599,0.596,0o7glLPfZgns8ZF14Wlpf7,0.0000115,11,0.0588,-5.428,1,0.0621,130.03,4,https://api.spotify.com/v1/tracks/0o7glLPfZgns8ZF14Wlpf7,audio_features,spotify:track:0o7glLPfZgns8ZF14Wlpf7,0.673,74,Robin Schulz,Pop
0.00128,https://api.spotify.com/v1/audio-analysis/1okBYMGQjaJ4Hzz1xZfA3N,0.596,171013,0.789,1okBYMGQjaJ4Hzz1xZfA3N,0,1,0.0981,-5.585,0,0.045,111.034,4,https://api.spotify.com/v1/tracks/1okBYMGQjaJ4Hzz1xZfA3N,audio_features,spotify:track:1okBYMGQjaJ4Hzz1xZfA3N,0.399,76,Kelly Clarkson,Pop
0.0398,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,0.294,232937,0.697,6oNZ0WxqptE7V0qpjtyJ4a,0.00011,6,0.136,-6.029,1,0.128,160.566,4,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,audio_features,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.173,72,ODESZA,Pop
0.358,https://api.spotify.com/v1/audio-analysis/5GT8b1dFaOWFF5twsmSOYx,0.595,175061,0.608,5GT8b1dFaOWFF5twsmSOYx,0,5,0.0843,-5.303,0,0.0373,60.878,4,https://api.spotify.com/v1/tracks/5GT8b1dFaOWFF5twsmSOYx,audio_features,spotify:track:5GT8b1dFaOWFF5twsmSOYx,0.451,62,Maty Noyes,Pop
0.12,https://api.spotify.com/v1/audio-analysis/4nGW06TRJOIrVRfjnuK4se,0.831,214236,0.532,4nGW06TRJOIrVRfjnuK4se,0,8,0.0905,-7.273,1,0.0507,108.593,4,https://api.spotify.com/v1/tracks/4nGW06TRJOIrVRfjnuK4se,audio_features,spotify:track:4nGW06TRJOIrVRfjnuK4se,0.804,57,Klingande,Pop
0.493,https://api.spotify.com/v1/audio-analysis/2Jlx7CGCVi3mRbKcA53YOn,0.763,190472,0.572,2Jlx7CGCVi3mRbKcA53YOn,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,https://api.spotify.com/v1/tracks/2Jlx7CGCVi3mRbKcA53YOn,audio_features,spotify:track:2Jlx7CGCVi3mRbKcA53YOn,0.25,71,Tove Lo,Pop
0.274,https://api.spotify.com/v1/audio-analysis/23DjxcZDVvtkoADr59xCKN,0.685,197573,0.663,23DjxcZDVvtkoADr59xCKN,0,8,0.0799,-5.502,1,0.181,74.978,4,https://api.spotify.com/v1/tracks/23DjxcZDVvtkoADr59xCKN,audio_features,spotify:track:23DjxcZDVvtkoADr59xCKN,0.628,73,Thomas Rhett,Pop
0.0781,https://api.spotify.com/v1/audio-analysis/0UQSyryW2vxE88AVFSZs3T,0.803,242200,0.69,0UQSyryW2vxE88AVFSZs3T,0,3,0.117,-5.89,1,0.269,103.985,4,https://api.spotify.com/v1/tracks/0UQSyryW2vxE88AVFSZs3T,audio_features,spotify:track:0UQSyryW2vxE88AVFSZs3T,0.444,66,Nina Nesbitt,Pop
0.00124,https://api.spotify.com/v1/audio-analysis/7cW2rDoxZMGI5cyBg8GY9z,0.546,165333,0.896,7cW2rDoxZMGI5cyBg8GY9z,0.000153,11,0.138,-4.681,0,0.0288,90.028,4,https://api.spotify.com/v1/tracks/7cW2rDoxZMGI5cyBg8GY9z,audio_features,spotify:track:7cW2rDoxZMGI5cyBg8GY9z,0.274,61,Loote,Pop
0.0199,https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,0.837,211006,0.791,2Xqd0wUttjueBfdcltADOv,0,1,0.0836,-3.824,1,0.251,176.003,4,https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv,audio_features,spotify:track:2Xqd0wUttjueBfdcltADOv,0.379,60,Bryce Vine,Pop
0.191,https://api.spotify.com/v1/audio-analysis/08DqG1RqpxnICWOdOp2PLV,0.515,175363,0.638,08DqG1RqpxnICWOdOp2PLV,0.00000118,1,0.14,-7.558,1,0.356,160.182,4,https://api.spotify.com/v1/tracks/08DqG1RqpxnICWOdOp2PLV,audio_features,spotify:track:08DqG1RqpxnICWOdOp2PLV,0.38,67,SZA,Pop
0.0358,https://api.spotify.com/v1/audio-analysis/5rnFOEEIBIWZ6dhHrY6zHh,0.729,283193,0.891,5rnFOEEIBIWZ6dhHrY6zHh,0.00000895,7,0.358,-3.114,1,0.0795,144.872,4,https://api.spotify.com/v1/tracks/5rnFOEEIBIWZ6dhHrY6zHh,audio_features,spotify:track:5rnFOEEIBIWZ6dhHrY6zHh,0.865,61,The Americanos,Pop
0.0926,https://api.spotify.com/v1/audio-analysis/4pdD4rKmi3JfGj3SO4mxU6,0.733,219802,0.689,4pdD4rKmi3JfGj3SO4mxU6,0,6,0.0768,-5.813,1,0.277,121.908,4,https://api.spotify.com/v1/tracks/4pdD4rKmi3JfGj3SO4mxU6,audio_features,spotify:track:4pdD4rKmi3JfGj3SO4mxU6,0.209,60,JOHN.k,Pop
0.172,https://api.spotify.com/v1/audio-analysis/0n7D4SZcoc0RWDicvWn7Ni,0.698,194232,0.582,0n7D4SZcoc0RWDicvWn7Ni,0.0000901,2,0.112,-7.026,1,0.0902,150.119,4,https://api.spotify.com/v1/tracks/0n7D4SZcoc0RWDicvWn7Ni,audio_features,spotify:track:0n7D4SZcoc0RWDicvWn7Ni,0.341,62,3LAU,Pop
0.032,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,0.667,174800,0.726,5Gu0PDLN4YJeW75PpBSg9p,0,8,0.0745,-4.172,1,0.054,103.001,4,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.77,66,dvsn,Pop
0.0269,https://api.spotify.com/v1/audio-analysis/2h9L3U6h3jnfOpIAj8E86H,0.789,223777,0.748,2h9L3U6h3jnfOpIAj8E86H,0.000683,7,0.158,-6.465,1,0.0665,110.058,4,https://api.spotify.com/v1/tracks/2h9L3U6h3jnfOpIAj8E86H,audio_features,spotify:track:2h9L3U6h3jnfOpIAj8E86H,0.307,64,Lil Durk,Pop
